395,Intel HD 515,648
396,Radeon HD 6670 + 6670 Dual,647
397,Radeon HD 8610G + HD 8500M Dual,646
398,GeForce 9800M GTS,645
399,Radeon HD 7640G + 7670M Dual,645
400,Radeon R6,644
401,Radeon HD 6550D,642
402,GeForce 810A,638
403,Radeon HD 7640G + 7400M Dual,637
404,Radeon HD 8450G + 8750M Dual,637
405,GeForce 9800 S,636
406,Radeon HD 8650G + 8670M Dual,635
407,Matrox C420 LP PCIe x16,635
408,Radeon HD 8650G + HD 7670M Dual,634
409,Radeon HD 7660D + HD 7000 Dual,634
410,Quadro FX 3700M,633
411,Radeon HD 7610M,632
412,Radeon HD 7660G + 7470M Dual,631
413,Radeon R5 A6-7480,630
414,Quadro FX 3700,629
415,Radeon HD 2900 PRO,628
416,Radeon HD 7640G + 7500/7600 Dual,627
417,Radeon HD 8650G + 8500M Dual,627
418,GeForce GT 425M,626
419,Intel HD 510,624
420,Radeon HD 7520G + HD 8600/8700M Dual,624
421,FirePro M2000,623
422,Radeon HD 7640G + HD 7400M Dual,621
423,GeForce GTX 280M,621
424,GeForce 820M,621
425,Radeon HD 8570 + 8670D Dual,620
426,Radeon HD 8550G + R5 M200 Dual,619
427,Radeon HD 8550G + 8600M Dual,618
428,Radeon HD 7500G + 7500M/7600M Dual,617
429,FireGL V7600,616
1,Radeon HD 7640G,615
2,Radeon HD 7570M,614
3,Radeon HD 8650G + 8600M Dual,613
4,7900 MOD - Radeon HD 6520G,610
5,Radeon HD 8610G + 8500M Dual,610
6,Radeon R5 M315,610
7,Radeon HD 7640G + HD 8500M Dual,607
8,GeForce 8800 GTS,606
9,Intel HD P4600,605
10,Radeon HD 8690A,603
11,Radeon R5 M435,603
12,Radeon HD 8550G + 8500M Dual,603
13,Radeon HD 8650G + HD 8600M Dual,601
14,Intel HD 5000,601
15,GeForce GT 525M,601
16,Quadro FX 4600,600
17,Radeon HD 8610G + 8670M Dual,600
18,Radeon HD 7520G + HD 7600M Dual,599
19,Radeon R6 M255DX,598
20,Intel HD 5500,596
21,Radeon HD 8510G + 8500M Dual,596
22,Radeon R5 M330,596
23,Radeon HD 7640G + 7470M Dual,595
24,Radeon HD 8550G + HD 8600M Dual,594
25,Radeon R6 PRO A8-8600B 4C+6G,593
26,Radeon HD 7520G + 7600M Dual,591
27,GeForce GTX 260M,590
28,Radeon HD 7640G + HD 7700M Dual,589
29,Radeon HD 8610G + 8600M Dual,589
30,Radeon HD 7520G + 7610M Dual,588
31,Radeon HD 7660G + 7400M Dual,588
32,Radeon HD 7660G + 8670M Dual,588
33,Radeon HD 7640G + HD 8600/8700M Dual,587
34,Radeon HD 7640G + 8500M Dual,586
35,Radeon HD 8650G + HD 8670M Dual,585
36,Radeon HD 8610G + HD 8600M Dual,584
37,Radeon HD 8550G + 8670M Dual,579
38,Quadro FX 1800,579
39,Radeon HD 8610G + HD 8670M Dual,578
40,Radeon HD 7620G + 8670M Dual,577
41,Intel Skylake HD DT GT2,577
42,Radeon HD 8450G + HD 8670M Dual,575
43,GeForce GT 620M,574
44,Radeon R6 PRO A10-8700B 4C+6G,572
45,GeForce 710M,572
46,Radeon R5 330,571
47,Radeon R6 + R7 M265DX Dual,571
48,Intel HD 4400,570
49,GeForce GTS 250M,569
50,Radeon R5 M230,567
51,Radeon HD 6610M,565
52,Mobility Radeon HD 3870 X2,564
53,GeForce GT 720M,564
54,Radeon HD 7560D + R5 235 Dual,563
55,Radeon R6 A8-8600P,560
56,Radeon HD 7640G + 8670M Dual,558
57,Radeon HD 7640G + 8570M Dual,558
58,Radeon HD 6620G,557
59,Radeon R5 M240,557
60,GeForce GTS 350M,556
61,GeForce 800M,556
62,Radeon R5 M320,556
63,Radeon HD 7600G + HD 7500M/7600M Dual,555
64,Mobility Radeon HD 5650,555
65,GeForce GT 330,555
66,Radeon R5 M420,555
67,GF117,554
68,GeForce GT 710M,554
69,GeForce GT 320,552
70,Radeon HD 8610G,551
71,FireGL V8650,550
72,Radeon R5 M335,549
73,GeForce 615,549
74,Radeon HD 5550,549
75,Mobility Radeon HD 3870,548
76,GeForce 9800M GS,547
77,FirePro 3D V5700,547
78,Radeon HD 7640G + R5 M200 Dual,547
79,Radeon HD 8550G + HD 8670M Dual,546
80,Radeon HD 8450G + 8600M Dual,545
81,FirePro 3D V7750,545
82,Radeon HD 8500M,545
83,Radeon HD 7520G + HD 7400M Dual,545
84,Radeon HD 4670,544
85,Radeon HD 7600G + HD 8670M Dual,544
86,GeForce 8800 GS,544
87,GeForce GT 420M,543
88,GeForce 8800M GTX,542
89,GeForce 710A,538
90,Radeon HD 7560D + HD 7000 Dual,534
91,Radeon HD 8570M,534
92,Radeon HD 8550G + 8570M Dual,533
93,RADEON HD6530D,532
94,GeForce GT625M,531
95,Radeon HD 3850,529
96,Quadro FX 2700M,529
97,Radeon HD 8550G + HD 8570M Dual,529
98,Radeon HD 7640G + 6400M Dual,527
99,Radeon HD 8650D,526
100,Radeon HD 7520G + 7670M Dual,523
101,Radeon HD 8470D,522
102,Radeon HD 8670M,520
103,GeForce 9800M GTX,517
104,IncrediblE HD 4000,517
105,Intel HD P4000,516
106,GeForce 9600 GSO,516
107,Radeon HD 6530D,514
108,Mobility Radeon HD 4830,512
109,Radeon HD 7640G + 7610M Dual,510
110,Radeon HD 7540D,510
111,Radeon HD 7600G + HD 7550M Dual,509
112,Radeon HD 7620G + 8600M Dual,509
113,Radeon HD 7620G + HD 8670M Dual,507
114,GeForce 9600 GSO 512,503
115,GeForce GT 335M,502
116,GeForce GT 625M,500
117,Radeon HD8530M,499
118,TRINITY SCRAPPER MOBILE,498
119,SUMO 964A,498
120,Radeon HD 8510G,498
121,Radeon HD 7500G + 7550M Dual,497
122,ASUS EAH4870x2,496
123,Radeon HD 7520G + HD 7670M Dual,495
124,GeForce 810M,490
125,Radeon HD 7520G + 7400M Dual,487
126,GeForce 910M,487
127,Radeon HD 6520G,487
128,Radeon HD 8450G + HD 8750M Dual,484
129,Radeon HD 7600G,482
130,Mobility Radeon HD 5000 Serisi,479
131,GeForce 9700M GTS,479
132,Quadro FX 1800M,478
133,GeForce GT 420,478
134,GeForce 9800M GT,475
135,Radeon HD 8450G + 8670M Dual,475
136,Radeon HD 7620G,475
137,GeForce 8800M GTS,474
138,FirePro V3800,473
139,GeForce GT 230,472
140,FirePro 3D V3800,472
141,Radeon HD 7600G + 8500M/8700M Dual,470
142,Quadro FX 3600M,467
143,Radeon HD 7660D + 7470 Dual,465
144,Radeon HD 7550M,465
145,FirePro V5700,465
146,Mobility Radeon HD 4670,463
147,Intel HD 4000,457
148,GeForce GT 130,456
149,GeForce 705M,456
150,Radeon HD 7520G,453
151,Radeon HD 7520G + 7650M Dual,453
152,Radeon HD 8450G + HD 8600M Dual,452
153,Radeon HD 7660G + 8600M Dual,446
154,GeForce 9600 GS,445
155,Radeon HD 3850 AGP,444
156,Radeon HD 8350G,443
157,Radeon HD 7620G + HD 8600M Dual,443
158,Radeon HD 7600G + HD Dual,442
159,Intel HD Family,441
160,GeForce GT 625,439
161,Radeon R5 Opteron X3216,437
162,Radeon HD 8410G,435
163,Radeon HD 8370D,433
164,GeForce GT 620,431
165,Radeon HD 7480D,430
166,Radeon HD 7420G,429
167,Intel UHD 605,429
168,GeForce 800A,428
169,Radeon HD 7600G + 7550M Dual,423
170,RADEON HD6410D,423
171,GeForce GT 705,420
172,Intel 4th Generation Haswell HD,420
173,Radeon HD 8450G,413
174,Radeon HD 7500G,412
175,Mobile Intel HD,409
176,Radeon HD 7470M,408
177,GeForce GT 520MX,407
178,Radeon HD 6480G,406
179,Radeon HD 7600G + 7500M/7600M Dual,406
180,GeForce 610M,405
181,RADEON E4690,405
182,Quadro 410,403
183,Intel HD 5300,401
184,Mobility Radeon HD 4650,401
185,Radeon R4,398
186,Intel HD 505,390
187,Radeon HD 7600G + 7450M Dual,390
188,Radeon HD 6410D,386
189,GeForce GT 520M,385
190,Radeon HD 6490M,378
191,Radeon HD 8490,377
192,PHDGD Ivy 4,374
193,Radeon R3,370
194,Radeon R5 235,369
195,Radeon R5 235X,368
196,Intel UHD 600,367
197,NVS 4200M,366
198,Radeon HD8490,366
199,Mobility Radeon HD 3850,366
200,GeForce GT 520,365
201,Radeon HD 7470,362
202,GeForce GT 330M,361
203,Radeon HD 7500G + HD 7500M/7600M Dual,356
204,NVS 5100M,356
205,Radeon HD 8400,355
206,GeForce 410M,355
207,Quadro FX 880M,354
208,Mobility Radeon HD 565v,353
209,Intel HD 500,352
210,Radeon HD 7580D,351
211,GeForce GT 240M,350
212,GeForce GT 610,350
213,GeForce GT 220,349
214,NVS 315,348
215,Radeon HD 8470,344
216,Intel HD P3000,343
217,FirePro 3D V3750,341
218,FireGL V5600,341
219,Radeon HD 8400E,339
220,Radeon R5E,339
221,Radeon R5 310,335
222,Radeon HD 4650,334
223,Radeon HD 8330,333
224,GeForce GT 230M,332
225,Radeon HD 7450M,330
226,GeForce 605,324
227,Radeon HD 7400G,323
228,RADEON HD6370D,320
229,Radeon HD 8280,319
230,GeForce GT 415M,318
231,Mobility Radeon HD 560v,318
232,Radeon HD 8330E,318
233,Radeon HD 8280E,318
234,GeForce 9700M GT,318
235,Intel HD 3000,315
236,Radeon HD 6470M,313
237,Radeon HD 7520G + 8600/8700M Dual,311
238,Radeon HD 6370D,311
239,GeForce 510,310
240,Radeon HD 7450,308
241,Quadro FX 3500M,306
242,GeForce 7900 GTX,306
243,Radeon R2,301
244,Radeon R1E,301
245,Quadro FX 1700M,301
246,Radeon HD 6380G,301
247,GRID K120Q,298
248,GeForce GT 130M,298
249,Quadro FX 770M,297
250,NVS 310,296
251,GeForce 9600M GT / GeForce GT 220M,293
252,Radeon HD 2900 GT,292
253,GeForce GT 325M,291
254,Radeon HD 7450A,288
255,GeForce GT 120,286
256,GeForce 8600 GTS,284
257,Mobility Radeon HD 5165,284
258,Radeon HD 2600 XT,282
259,Radeon HD 7350,279
260,Radeon HD 8240,278
261,GeForce 9500 GS,277
262,Radeon HD 6450,277
263,Radeon HD 6370M,276
264,GeForce 9500 GT,272
265,GeForce 320M,272
266,GeForce Go 7900 GTX,270
267,GeForce 9650M GS,270
268,Radeon HD 8280G,270
269,Quadro FX 580,268
270,Radeon HD 5470,268
271,GeForce GT 120M,268
272,Mobility Radeon HD 550v,266
273,Radeon HD 8350,265
274,GeForce 7950 GT,265
275,GeForce Go 7950 GTX,264
276,Wine Display Adapter,262
277,Radeon HD 6450A,260
278,GeForce 9600M GT,259
279,GeForce 7900 GT,258
280,Radeon HD 8250,257
281,GeForce GT 220M,257
282,Radeon R3E,257
283,Radeon HD 6300M,257
284,GeForce 9650M GT,254
285,Radeon HD 8210,251
286,GeForce 315,248
287,GeForce 7900 GT/GTO,247
288,Radeon R5 230,247
289,Quadro FX 5500,242
290,Radeon R2E,242
291,GeForce 8600 GT,241
292,Radeon HD 3670,240
293,Quadro 400,237
294,Mobility Radeon HD 5470,236
295,Radeon HD 4550,236
296,Radeon R5 220,233
297,Mobility Radeon HD 3670,232
298,GeForce 9600M GS,232
299,Radeon HD 5450,232
300,FirePro 2270,227
301,GeForce 7800 GTX,224
302,Radeon HD 7340M,222
303,Radeon HD 6230,221
304,HD6450,221
305,A6 Micro-6500T Quad-Core APU with RadeonR4,220
306,GeForce 7900 GS,219
307,Mobility FireGL V5725,219
308,Quadro FX 2500M,218
309,Radeon HD 6320 Graphic,216
310,FirePro 2460,216
311,Mobility Radeon. HD 5470,215
312,Mobility Radeon HD 5450,214
313,Quadro FX 1600M,213
314,Radeon HD 2600 PRO,211
315,GeForce 405,211
316,Mobility Radeon HD 3650,210
317,GeForce Go 7800 GTX,210
318,GeForce 310M,209
319,GeForce 315M,208
320,Quadro FX 3500,208
321,RADEON HD 6350,208
322,Radeon HD 4650 AGP,208
323,Radeon HD 7340,207
324,GeForce 8700M GT,207
325,Quadro FX 4500,206
326,Quadro NVS 320M,206
327,GeForce GT 320M,205
328,Intel 2nd Generation SandyBridge HD 3000,205
329,NVS 3100M,203
330,Radeon HD 6320,202
331,GeForce 310,202
332,GeForce 7950 GX2,202
333,Quadro FX 380M,201
334,Mobility Radeon HD 545v,200
335,GeForce G210M,199
336,Radeon HD 6320M,198
337,Radeon HD 7340G,196
338,GeForce 7800 GT,196
339,Mobility Radeon HD 4570,196
340,Radeon HD 8180,195
341,Intel Infoshock HD,194
342,Quadro FX 1700,193
343,Radeon HD 6430M,193
344,Mobility Radeon HD 2600 XT,192
345,Mobility Radeon HD 4550,191
346,GeForce 505,191
347,GeForce 305M,191
348,Quadro FX 380 LP,189
349,Mobility Radeon HD 540v,188
350,GeForce 9400 GT,186
351,Quadro FX 570M,185
352,NVS 2100M,185
353,NVS 300,183
354,GeForce 7600 GT,182
355,Mobility Radeon HD 5430,181
356,Radeon HD 7310G,181
357,FireGL V3600,180
358,GeForce 9500M GS,180
359,GeForce G105M,179
360,FirePro 3D V3700,179
361,GeForce 7800 GS,177
362,GeForce Go 7900 GS,176
363,Mobility Radeon HD 530v,175
364,GeForce 210,171
365,Radeon HD 7310,171
366,Quadro FX 1500M,171
367,Radeon HD 6310,170
368,GeForce 8600M GT,169
369,GeForce G210,169
370,Mobility Radeon HD 2600,168
371,GeForce 9500M G,167
372,Radeon HD 4350,167
373,Radeon HD 7310M,166
374,Intel HD manual-gen9_2015-133271,165
375,GeForce Go 7600 GT,165
376,Radeon HD 4330,159
377,Radeon HD 4300/4500 Serisi,156
378,Quadro FX 1500,156
379,Radeon X1950 CrossFire Edition,151
380,Radeon HD 3650 AGP,150
381,Quadro FX 3450,149
382,Quadro FX 380,149
383,Mobility Radeon HD 4350,148
384,GeForce Go 7700,148
385,Radeon X1900 GT,146
386,Radeon HD 3470,142
387,GeForce 6800 GT,142
388,GeForce 8600 GS,142
389,Radeon HD 4290,141
390,Radeon HD 7290,141
391,Radeon X1800 GTO,141
392,Radeon HD 6290M,140
393,nForce 760i SLI,140
394,GeForce 9400,140
395,Intel Haswell HD - GT2,139
396,GeForce 6800 Ultra,139
397,Radeon HD 6290,139
398,GeForce Go 6800 Ultra,138
399,GeForce 6800 GS,138
400,Radeon X1900 CrossFire Edition,137
401,GeForce 8500 GT,136
402,Mobility Radeon HD 4330,135
403,Mobility Radeon X1900,135
404,GeForce 7600 GS,135
405,Quadro FX 3450/4000 SDI,135
406,GeForce 7650 GS,134
407,GeForce G200,132
408,MOBILITY RADEON X1800,130
409,GeForce 9300 / nForce 730i,130
410,FireGL V7300,128
411,GeForce Go 7600,128
412,All-in-Wonder X1900,127
413,GeForce 9300,127
414,Radeon HD 3300,127
415,GeForce 205,126
416,GeForce 9400M G,124
417,GeForce 8600M GS,123
418,Radeon HD 7290M,123
419,Intel Haswell HD - GT1,123
420,Radeon HD 4250,123
421,Radeon HD 2400,121
422,Radeon HD 6250,120
423,Radeon HD 2400 XT,119
424,RV530 PRO,119
425,GeForce 9400M,118
426,Radeon HD 3450,118
427,FireMV 2260,117
428,Mobile Intel 45 Express-Chipsatzfamilie,117
429,PHDGD Quantic C3,117
1,Radeon X1700 Targa Edition,117
2,FireGL V7200,116
3,Intel Media Accelerator HD,116
4,Radeon X1600 XT,116
5,Quadro FX 570,116
6,GeForce Go 7800,115
7,FireGL V5200,115
8,Radeon HD 2400 Pro,114
9,Quadro FX 560,114
10,FirePro 2260,113
11,Radeon X1950 Pro,113
12,GeForce 8400 GS,113
13,Sapphire RADEON X800 GT,113
14,GeForce 6800,113
15,GeForce G 105M,112
16,Intel HD Modded,112
17,Radeon HD 4200,112
18,FireGL V7350,111
19,Radeon HD 2600 Pro AGP,110
20,Radeon HD 4270,110
21,XFX Radeon HD 4650 AGP,110
22,GeForce 6800 LE,110
23,VIA/S3G Chrome 645/640 GPU,110
24,GeForce 7300 GT,108
25,Quadro FX 370 LP,108
26,Radeon Infoshock 3000,107
27,Radeon X1950 GT,106
28,GeForce Go 6800,106
29,GeForce9400M,106
30,GeForce G 103M,105
31,Mobility Radeon X1700,105
32,Quadro FX 3400/4400,104
33,M880G with Mobility Radeon HD 4250,104
34,GeForce 9500M,104
35,Quadro FX 1400,104
36,FireGL V3400,103
37,GeForce 6800 GS/XT,103
38,Mobility Radeon HD 2400 XT,102
39,Quadro FX Go1400,102
40,GeForce 6800 XT,101
41,GeForce 6600 GT,101
42,GeForce 9300 GE,101
43,GeForce 8400,101
44,GeForce G100,100
45,Radeon X1600 Pro,99
46,Quadro NVS 420,99
47,Mobility Radeon HD 4250,98
48,Mobility Radeon HD 3430,98
49,Radeon 3000,98
50,GeForce 8400M GT,98
51,GeForce 6700 XL,98
52,ION LE,98
53,GeForce 9300GE,98
54,ION,98
55,RADEON X800 XT,98
56,Quadro NVS 295,97
57,Mobility Radeon HD serie 4200,97
58,MEDION RADEON X740XL,95
59,GeForce 9300M GS,94
60,GeForce G102M,94
61,Mobility Radeon HD 3470 Hybrid X2,94
62,Mobility Radeon HD 3470,93
63,Quadro FX 370M,93
64,Mobility Radeon HD 4270,93
65,M880G with Mobility Radeon HD 4200,93
66,FireGL V5100,93
67,Quadro NVS 150M,93
68,Mobility Radeon X1600,92
69,nForce 780a SLI,92
70,Quadro NVS 160M,92
71,RADEON X600XT,92
72,GeForce 9300 GS,92
73,GeForce G205M,92
74,GeForce 8300,92
75,Mobility Radeon HD 3450,91
76,Quadro NVS 450,91
77,Mobility Radeon HD 4200,91
78,Quadro NVS 290,91
79,Quadro NVS 140M,90
80,Mobility Radeon HD 2400,90
81,GeForce 6610 XL,89
82,Quadro FX 360M,87
83,Quadro FX 350,86
84,GeForce 9300M G,85
85,FireGL V3200,85
86,Radeon X1650 Pro,85
87,GeForce 9200M GS,85
88,ALL-IN-WONDER X800 GT,84
89,Radeon X1300 PRO,84
90,RADEON X800 GT,84
91,GeForce 999 GTX,84
92,Quadro FX 370,84
93,nForce 750a SLI,84
94,Radeon HD 3200,82
95,GeForce 9100,82
96,GeForce 8400M GS,82
97,RADEON X850 XT Platinum Edition,82
98,Mobility Radeon X2500,82
99,MOBILITY FireGL V5000,82
100,nForce 980a/780a SLI,82
101,Mobility Radeon 4100,81
102,RADEON X850 XT,81
103,Quadro FX 540,81
104,GeForce 9200M GE,81
105,GeForce 9200,81
106,GeForce 8200,80
107,RADEON X800GT,80
108,GeForce 8100 / nForce 720a,79
109,RADEON X800 GTO,77
110,Radeon HD 2350,77
111,RADEON X700 PRO,76
112,M860G with Mobility Radeon 4100,76
113,GeForce 9100M G,75
114,Radeon X1650 GTO,75
115,GeForce 7350 LE,74
116,Radeon 3100,74
117,RADEON X800 PRO/GTO,73
118,RADEON X850 PRO,73
119,RADEON X700,73
120,M880G with Mobility Radeon HD 4225,72
121,RADEON X700 SE,71
122,Radeon X1650 SE,71
123,Radeon X550XTX,71
124,FireGL V3300,71
125,GeForce Go 6600,69
126,RADEON X800 XL,69
127,Intel G45/G43 Express Chipset,69
128,Radeon X1600 Pro / X1300XT,69
129,GeForce 7500 LE,69
130,Quadro FX 3000,69
131,FireGL V3350,69
132,GeForce 8400 SE,68
133,Matrox G200eR WDDM 2.0,68
134,Matrox G200eR WDDM 1.2,68
135,256MB RADEON X600,67
136,MOBILITY RADEON X700,67
137,GeForce 8300 GS,67
138,Radeon X1550,67
139,Mobility Radeon HD 4225,66
140,Intel Q45/Q43 Express Chipset,66
141,GeForce 7300 GS,66
142,128MB DDR Radeon 9800 Pro,66
143,RADEON X800 PRO,65
144,Quadro FX 550,64
145,Intel B43 Express Chipset,64
146,Intel G41 Express Chipset,63
147,Mobility Radeon HD 3410,63
148,GeForce Go 7400,63
149,GeForce 6600,63
150,Quadro FX 350M,62
151,MOBILITY FireGL V3200,62
152,SAPPHIRE Radeon X1550,61
153,Radeon 2100,60
154,RADEON 9800 PRO,59
155,Matrox G200e WDDM 1.2,59
156,GeForce FX 5950 Ultra,59
157,Quadro NVS 130M,59
158,FireGL X1,59
159,Intel G41 Express-Chipsatz,59
160,GeForce 8400M G,59
161,Radeon X1300,58
162,Intel Q45/Q43 Express-Chipsatz,58
163,Intel - Express Chipset Q45/Q43,58
164,Quadro NVS 135M,57
165,Intel - Express Chipset G41,57
166,GeForce 8200M G,57
167,RADEON X600 256MB HyperMemory,57
168,RADEON X550XT,56
169,GeForce 7300 LE,56
170,RADEON 9700 PRO,54
171,RADEON 9800 XT,54
172,FireGL V3100,53
173,Matrox G200eh WDDM 1.2,52
174,GeForce FX Go5700,51
175,GeForce 6600 LE,51
176,FirePro 2450,51
177,RADEON X550,51
178,Mobility Radeon HD 2300,51
179,GeForce Go 7300,51
180,MOBILITY RADEON X600,50
181,Matrox G200eW WDDM 1.2,50
182,Radeon X1600,49
183,MOBILITY RADEON X600 SE,49
184,Radeon X1050,49
185,128MB RADEON X600 SE,49
186,Mobility Radeon X2300 HD,49
187,Mobility Radeon X2300,48
188,Quadro NVS 110M,48
189,Radeon X1550 64-bit,48
190,SAPPHIRE RADEON 9600 ATLANTIS,47
191,Quadro NVS 120M,47
192,MOBILITY RADEON 9800,46
193,FireMV 2250,46
194,GeForce Go 7200,45
195,MOBILITY FireGL V5200,45
196,GeForce Go 6600 TE/6200 TE,45
197,Mobile Intel serie 4 Express,45
198,Mobile Intel 4 Express-Chipsatzfamilie,45
199,GeForce 6200,44
200,128 DDR Radeon 9700 TX w/TV-Out,44
201,GeForce 7100 GS,44
202,Mobile Intel 45 Express,44
203,Mobility Radeon X1400,43
204,RADEON 9600 PRO,43
205,Radeon Xpress 1250,43
206,Matrox G200eW,42
207,GeForce 7300 SE/7200 GS,42
208,RADEON 9500 PRO / 9700,42
209,GeForce FX 5900 Ultra,41
210,GeForce FX 5700,41
211,MOBILITY FIREGL T2,41
212,Matrox G200eh,41
213,GeForce FX 5900XT,40
214,Mobility Radeon X1350,40
215,S3 Chrome 430 ULP,40
216,Mobility Radeon X1300,39
217,MOBILITY RADEON 9600/9700,39
218,GIGABYTE RADEON 9600 PRO,39
219,GeForce 7300 SE,39
220,GeForce 6200 TurboCache,39
221,Mobile Intel - famiglia Express Chipset 45,39
222,GeForce 6500,38
223,Quadro NVS 285 128MB,38
224,RADEON X300SE,38
225,Quadro NVS 440,38
226,Radeon X1250,37
227,Matrox G200eR,37
228,RADEON 9500,36
229,FireMV 2200 PCIe,36
230,Quadro FX 1100,36
231,Radeon Xpress 1200,36
232,Quadro NVS 285,35
233,RADEON 9600 XT,35
234,GeForce PCX 5750,35
235,GeForce FX 5900,35
236,RADEON 9550,35
237,Quadro FX 1300,34
238,Quadro FX 1000,34
239,GeForce FX 5700 Ultra,34
240,Radeon Xpress 1100,34
241,MOBILITY RADEON X300,34
242,MOBILITY FIREGL T2/T2e,34
243,Mobility Radeon X1450,33
244,GeForce FX 5700VE,33
245,GeForce 7150 / nForce 630i,33
246,Intel Media Accelerator,33
247,Radeon X1200,33
248,Matrox M9138 LP PCIe x16,32
249,GeForce 6200 A-LE,32
250,Red Hat QXL controller,32
251,GeForce 7100 / nForce 630i,31
252,GeForce 7050 / nForce 620i,31
253,Radeon X1270,31
254,OpenXT Display Driver,31
255,FireGL T2-128,31
256,Intel G35 Express,31
257,Radeon Xpress 1150,30
258,RADEON XPRESS 200,30
259,Radeon 9550 / X1050,29
260,GeForce 6200SE TurboCache,29
261,GeForce 7050 / nForce 610i,28
262,MOBILITY RADEON 9700,27
263,MOBILITY FireGL V5250,27
264,RADEON 9600SE,27
265,MOBILITY RADEON XPRESS 200,27
266,GeForce 7050 / nForce 630i,27
267,GeForce 6200 LE,27
268,Radeon Xpress 1270,27
269,RADEON 9600 PRO Family,27
270,PHDGD Sapphire GR for Mobile Intel 965,26
271,GeForce 6100 nForce 420,25
272,GeForce 6100 nForce 400,25
273,GeForce 7025 / nForce 630a,25
274,RADEON 9600 Family,25
275,GeForce FX 5700LE,25
276,MOBILITY RADEON 9600 PRO TURBO,25
277,GeForce 6150SE,25
278,GeForce Go 6400,24
279,Mobile Intel 965 Express-Chipsatzfamilie,24
280,Quadro NVS 210S,24
281,RADEON 9800 SE,24
282,Matrox M9140 LP PCIe x16,23
283,GeForce 6100 nForce 430,23
284,GeForce 6150SE nForce 430,23
285,RADEON XPRESS 200M,23
286,GeForce 7050 PV / nForce 630a,22
287,GeForce 6100 nForce 405,22
288,GeForce 6150,22
289,GeForce 6100,21
290,GeForce 6150 LE,21
291,Quadro NVS 210S / GeForce 6150LE,21
292,Mobile Intel 965 Express,21
293,PHDGD Solo 2 x64,20
294,S3 Chrome S25 DDR2,18
295,RADEON 9600 TX Family,18
296,Intel G965 Express,18
297,GeForce 7150M / nForce 630M,18
298,GeForce Go 6100,18
299,GeForce Go 6150,18
300,GeForce FX Go 5600,18
301,GeForce FX 5600 Ultra,17
302,GeForce FX Go5650,17
303,GeForce Go 6200,15
304,Quadro FX 500/600 PCI,14
305,Radeon HD 2400 PCI,14
306,GeForce 7000M,13
307,GeForce 7000M / nForce 610M,13
308,GeForce FX 5600,13
309,GeForce FX Go5300,13
310,GeForce FX 5200 Ultra,12
311,Intel G33/G31 Express,12
312,GeForce FX 5200SE,12
313,FireMV 2400 PCIe,11
314,RGH Drivers v3,11
315,PHDGD Solo 1.2.0 x86,11
316,VIA Chrome9 HD IGP,11
317,Intel Q33 Express,11
318,Familia Intel Q33 Express Chipset,10
319,Matrox Millennium P690 PCIe x16,10
320,Intel Q35 Express,10
321,Matrox M9148 LP PCIe x16,10
322,GeForce FX 5600XT,9
323,GeForce FX Go 5200,8
324,GeForce FX 5500,8
325,MOBILITY RADEON 9000 IGP,8
326,Quadro FX 500/FX 600,8
327,GeForce FX 5200,8
328,Famille de jeu de puces Express Intel 946GZ,7
329,Intel US15 Embedded Media and Controller,7
330,GeForce4 Ti 4800 SE,7
331,GeForce4 Ti 4400,7
332,GeForce FX 5200LE,7
333,Intel Media Accelerator 600,7
334,Matrox Millennium P690 Plus LP PCIe x16,7
335,Quadro4 380 XGL,7
336,GeForce4 MX Integrated GPU,7
337,Intel Q965/Q963 Express,6
338,MOBILITY RADEON 7000 IGP,6
339,Intel 946GZ Express,6
340,GeForce PCX 5300,6
341,RADEON 9100 Family,6
342,Quadro NVS 55/280 PCI,6
343,RADEON IGP 350M,6
344,GeForce4 440 Go 64M,6
345,VIA/S3G UniChromeII,6
346,Mobile Intel 945GM Express,6
347,Quadro 280 NVS PCIe,6
348,Intel 82945G Express,6
349,Intel 82915G Express,6
350,MOBILITY RADEON 9000/9100 IGP,6
351,Matrox Parhelia APVe,6
352,ALL-IN-WONDER RADEON 8500DV,6
353,GeForce4 448 Go,6
354,GeForce4 Ti 4600,6
355,GeForce4 Ti 4200,5
356,RADEON 9100 IGP,5
357,GeForce4 420 Go 32M,5
358,Matrox Millennium P650 PCIe 128,5
359,Mobile Intel 945GM/GU Express,5
360,Xabre,5
361,GeForce 256,5
362,Quadro4 980 XGL,5
363,ALL-IN-WONDER 9000,5
364,GeForce3,5
365,GeForce4 MX 420,5
366,GeForce4 MX 440 with AGP8X,5
367,RADEON 7500 Family,5
368,VIA/S3G UniChrome Pro IGP,5
369,Intel 82865G Controller,5
370,GeForce2 Ti,5
371,GeForce4 MX 440SE,5
372,GeForce4 MX 440,5
373,GeForce4 MX 4000,5
374,Mobile Intel 945 Express,5
375,GeForce2 Integrated GPU,4
376,Mobile Intel 915GM/GMS/910GML Express,4
377,VIA Chrome9 HC IGP,4
378,VIA/S3G UniChrome IGP,4
379,GeForce4 MX 460,4
380,MOBILITY/RADEON 9000,4
381,GeForce3 Ti 200,4
382,VIA/S3G KM400/KN400,4
383,GeForce2 GTS/GeForce2 Pro,4
384,GeForce4 4200 Go,4
385,GeForce2 MX/MX 400,4
386,ABIT Siluro T400,4
387,VIA Chrome9 HC IGP Family,4
388,RADEON 7000 / RADEON VE Family,4
